Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,VXUS,EEM,VIX
1994-01-25,11.738529287471122,,1.3967226160181212,3.8413343869455754,14.959886267033001,19.767701507966283,0.924991437572796,,0.5476150081311653,,,11.38
1994-01-26,13.387201321795084,,1.382126404745016,4.135458844189474,15.186708925094365,23.219828737682047,0.9769086243301147,,0.5502462651827518,,,11.17
1994-01-27,15.249854666263339,,1.333165329362903,4.0284655135424075,14.945958481376218,15.007890401344543,0.8114929617185622,,0.5527046362542634,,,10.3
1994-01-28,15.185455239540186,,1.2709538129145388,3.933926975775322,13.745011700184703,17.52044992990685,0.8919095951988317,,0.5611248331014947,,,9.94
1994-01-31,15.863058524036827,,1.2342935979056506,3.788176451411371,15.058302246058503,23.29194583955268,1.0161537584926381,,0.552448099801961,,,10.63
1994-02-01,13.908045984432055,,1.2585863397336237,4.544087642413954,17.598684309784627,24.242248007368413,1.1492885414540903,,0.5628753772775029,,,10.65
1994-02-02,15.190547574743373,,1.2274815402167665,4.542430651591737,17.434951170512942,23.494931994790164,1.0992265318952164,,0.5571365015118749,,,10.61
1994-02-03,13.740401518913522,,1.1999675317369427,4.322766634602787,16.495395049071945,25.458931552869124,1.2093237405235384,,0.5595888198781124,,,10.75
1994-02-04,7.4028811656500935,,1.2339173339740772,4.05247996329777,15.415277599083913,23.368149102941533,1.1635685821355721,,0.5576915699889798,,,15.25
1994-02-07,11.39781039114634,,1.2422037251974278,3.705476465372107,15.79808606086809,15.52020220429956,0.9126329818726809,,0.5417815105644,,,13.96
1994-02-08,11.729820620980066,,1.280448905443973,3.7414323725962624,13.425407313618015,22.141654185950745,1.0286816132934005,,0.5418190836162704,,,13.66
1994-02-09,13.036224325832917,,1.184730398347594,3.168891720511676,13.745656110621635,23.172635310989268,1.0923421524001067,,0.5465311815749226,,,13.3
1994-02-10,10.681361105542143,,1.1719415895707148,3.2591762625454446,12.696030574367452,20.407117419615926,1.0520394172528957,,0.5482130016510652,,,14.24
1994-02-11,11.760479515573788,,1.1466890009490178,3.4851248182952843,11.664430783106024,19.103195055680676,0.7185490439740844,,0.5496050358590874,,,14.46
1994-02-14,12.105625690460277,,1.1622942641148675,2.906775128882951,13.067675366995077,24.04706499416591,1.1603934413153167,,0.5549305730744523,,,14.28
1994-02-15,13.416777255046373,,1.1440839322904843,2.9603198745262227,14.320410827788761,22.557739176168337,1.0050166402582583,,0.5644997026638099,,,13.4
1994-02-16,12.887535906165168,,1.1576919682486917,2.902036767244321,14.387495402630178,22.099098126190214,1.0190331277653906,,0.5646754508495401,,,13.13
1994-02-17,11.373461740570301,,1.258637417590177,3.2706311342689496,15.664855063879179,21.2658702565059,0.9747337977349604,,0.5596599811353578,,,13.79
1994-02-18,10.595198903712788,,1.3285901938451616,3.239947532578262,13.152256475031207,19.07210597657094,0.9322067095606497,,0.5674615199337245,,,14.7
1994-02-21,11.374411971922228,,-1.4143012221504168,3.2542955453992937,13.520841117263044,20.23653155897487,0.9466217489889798,,0.5613723539484654,,,14.7
1994-02-22,13.431498006637826,,1.5296650249358663,3.2991851662163536,13.910939206443791,18.269570605599284,0.9915070311827514,,0.5621332799069164,,,13.52
1994-02-23,12.199297981660727,,1.3876675862668442,3.307992693282577,13.517107152037894,19.153445339303182,0.9934586013664987,,0.5611785085810176,,,13.91
1994-02-24,8.932829775693468,,1.4469132455253397,3.8490177359558366,14.40054589122405,18.476964047838987,0.9382343140666053,,0.5595278619716177,,,15.96
1994-02-25,11.535908966622879,,1.4005679823090122,3.56456198607842,12.911618264648654,22.564659768465756,0.9986492822718929,,0.5732084048416205,,,14.8
1994-02-28,12.458792923445746,,1.2920126693469127,3.4819451076246257,14.047014642945143,24.129775501251828,1.1186045547143209,,0.5708421519500045,,,14.87
1994-03-01,10.697075989946391,,1.309564375669323,3.6891393516259576,13.357328552409662,19.6344653773932,1.0312413551490833,,0.5681018073842846,,,15.83
1994-03-02,11.207401737210809,,1.352886618393247,3.7532273426928437,14.768671118468925,20.097517967472054,1.009483731966798,,0.5707441594555255,,,16.08
1994-03-03,10.716692606420356,,1.3824299525350043,3.7195333062698825,14.902392650000143,19.901041548504157,0.9704899062623212,,0.5690729319209198,,,16.36
1994-03-04,12.316967242503189,,1.3416353129586835,3.5321383213899935,16.67056370172856,20.606121285580855,0.9791344474911655,,0.5623939299870439,,,16.0
1994-03-07,13.386094789505162,,1.2882097343794396,3.0909096424480738,14.92303342327867,18.927318428508038,0.9209422324197184,,0.5638635214008013,,,14.26
1994-03-08,11.961545503141512,,1.3301392574389337,3.1873025537235047,15.153729024193098,20.530317052338486,0.9667782661784994,,0.5648940547841228,,,16.23
1994-03-09,12.464348490056391,,1.3450635838631686,3.3098339194378896,14.943853551318934,22.832867555127606,1.0543756730191727,,0.5688883407255912,,,14.41
1994-03-10,10.540460696291067,,1.47973790516862,3.2828118054908075,15.396243712861967,29.923572380897575,1.100785978313113,,0.5803074544267626,,,16.55
1994-03-11,12.570138480703381,,1.4308758334521625,3.6044776277381003,17.161679907400316,24.01215720724831,1.073755897577812,,0.586469299683426,,,14.87
1994-03-14,12.92352149233907,,1.3845944393511354,3.6162962447430287,16.692118272722265,24.926682087883883,1.1217087981547733,,0.5786967346751328,,,16.61
1994-03-15,12.549111577045293,,1.3538631137526658,3.9383600330895536,17.492481486534388,24.520056552211805,1.1183583812729687,,0.5743020372784319,,,14.78
1994-03-16,13.990125659397183,,1.3349490441697986,4.101563523942191,18.316337719055273,21.97178398548493,1.0216514127917893,,0.5778202823686451,,,14.51
1994-03-17,13.966393255426313,,1.3963408538636772,3.7937014702906984,16.227684535308473,19.955299534598787,1.0225988724340116,,0.583990387407326,,,12.76
1994-03-18,13.510244072659674,,1.4595157560673448,3.865311902814385,16.990721308205547,25.737547259554507,1.0656462634635955,,0.5718496252042189,,,13.32
1994-03-21,11.834134719484597,,1.378210032788356,4.342891118275491,15.113200669121289,22.702901807010974,1.0748669566684463,,0.571639407873498,,,14.34
1994-03-22,12.374098159386616,,1.3698045626007578,4.077901459879675,15.676960139891586,26.229388715246053,1.2345682873351838,,0.5767316683849824,,,13.39
1994-03-23,12.477417116532871,,1.4299527527905094,4.067880593546327,15.569269618594188,22.35844396780502,1.2246647694127288,,0.5790768043245295,,,12.31
1994-03-24,9.823053908170273,,1.5725171984245827,3.935481043650589,14.429302206614784,27.377248169094674,1.283627739814014,,0.5856556935493995,,,13.43
1994-03-25,9.197135693593722,,1.5420187316420295,3.9972949975232,16.124813337171357,24.697649558492266,1.3133426303319438,,0.5888347088098189,,,13.67
1994-03-28,9.455981956915176,,1.5528212990609467,2.9395466334662492,15.287974012757763,21.302344707962884,1.1646577158036264,,0.5869565030935231,,,14.9
1994-03-29,5.660465145550246,,1.6040605622978752,3.3642413691893065,13.639004781528865,20.30933522849839,1.1323373471438618,,0.589954544839429,,,16.49
1994-03-30,4.299699925729121,,1.68136004134996,3.4553785579603176,11.391752775752135,21.522404297615918,1.1184588013970127,,0.5827020149877999,,,18.59
1994-03-31,6.795353600183649,,1.6636861703107064,3.8814287834736825,12.573185471244216,27.48381707523022,1.2720020885222134,,0.5920596059123592,,,20.45
1994-04-01,7.792039912906538,,-1.5566189196622149,3.8237338982084754,12.837633811558497,25.10052696727163,1.221748467647323,,0.5911440165406868,,,20.45
1994-04-04,4.3825103733052515,,2.128879904956341,4.807114040283452,14.05936741174278,18.963071393035925,1.0275047067048448,,0.5906780034901299,,,23.87
1994-04-05,12.457141818467733,,1.792487698747237,4.570346364276457,13.094538778005234,19.15272798567378,1.0241204567921915,,0.5668491921617336,,,18.13
1994-04-06,10.488429894785813,,1.7760217887430743,4.532675442734312,11.994299642074335,20.950817711604167,1.003793146846049,,0.5623403049721686,,,17.38
1994-04-07,11.751567825480793,,1.7315347936049301,4.2952591608054655,13.53147846961525,20.1596922956771,0.971337475945849,,0.5640429020455623,,,16.98
1994-04-08,8.849452398389825,,1.7516367535106305,4.2880401764234435,13.22051580463043,21.06201665974079,1.0214307638374438,,0.5678065745528349,,,16.92
1994-04-11,10.678782714625084,,1.6830609210580456,4.580742763550579,14.033702874294953,14.858085538090547,0.8021270734498769,,0.5720113865784238,,,16.61
1994-04-12,9.10652607912236,,1.6654716550630866,4.398044392479941,13.87355966431527,18.32818236816407,0.9112494117220503,,0.5648445642899026,,,16.42
1994-04-13,8.412422506570774,,1.7192191057293902,4.609519244015671,13.634433320700275,18.612284936217915,0.9107061529769439,,0.5688646126016651,,,17.02
1994-04-14,9.408670583642671,,1.7266882411555675,4.818357223632702,13.37502764080019,19.527062252401517,0.9315043410364062,,0.5711041582942398,,,16.27
1994-04-15,9.7250535193772,,1.6962833603361214,5.095189799296013,13.771595437663809,18.74774078485818,0.8658014734539901,,0.5680954403327102,,,15.98
1994-04-18,7.774910849652953,,1.700989765570314,5.064498215625652,13.631538784125592,18.40357541732367,0.9079969575767116,,0.5632967385645407,,,17.22
1994-04-19,8.465859730722144,,1.6647495878663912,4.8400724979261955,14.105608823372734,13.743117539785487,0.8526998026030927,,0.5756767389508098,,,16.93
1994-04-20,8.200801298189473,,1.6129412772444138,5.158158375482139,13.34686590063664,17.052578946641393,0.9227725490987182,,0.5783666253983677,,,17.01
1994-04-21,12.637471471209965,,1.475449101237597,5.080327809545966,15.338257932023641,18.48234800987661,0.8890745379782717,,0.5830455697453988,,,14.93
1994-04-22,10.852790197019845,,1.5002416824273839,5.359077265167207,15.636013745119378,15.978720591206338,0.7782064755264129,,0.5788269284441762,,,14.94
1994-04-25,13.302453608563502,,1.3346048647159592,5.371859906819362,14.978198608967233,20.05123285435814,0.844043286325807,,0.5876570397151464,,,14.26
1994-04-26,11.913422281078809,,1.3254785879995785,4.976751434436915,14.59892829180554,19.787622910946197,0.9010952557081029,,0.586055826416054,,,13.8
1994-04-27,11.582070829183605,,-1.551823564017758,4.994918400949896,14.609269522832006,19.521643569466796,0.8744711890744055,,0.5900226807316832,,,13.8
1994-04-28,9.871430814398751,,1.8332484362241699,4.647991668715285,16.734679034527684,22.40235102833189,0.9698370193294604,,0.5926814815649839,,,14.51
1994-04-29,11.80839825365849,,1.6729109446185202,5.028547111301837,16.47863850660304,22.15574254223513,1.0395558358185015,,0.601417023151657,,,13.77
1994-05-02,12.764581827123488,,1.512414717489565,5.243201351764705,17.799156496167235,21.002835890951264,0.9799730043505385,,0.6000096292204858,,,14.11
1994-05-03,11.916160690188793,,1.514583762810885,4.906660101714215,17.47665610361322,20.317628154302334,0.906162336522962,,0.6053485439138259,,,13.81
1994-05-04,11.275096635553071,,1.4803004540051312,4.892059029339849,16.261829368807554,21.395414179783334,0.8605514360296104,,0.592203022652418,,,14.29
1994-05-05,11.033670008794644,,1.4633353025847247,5.324232880794366,16.326323084719682,18.01918358111698,0.8200606048773671,,0.5883145359877403,,,14.56
1994-05-06,8.81114760254225,,1.5289336249011982,5.652946004416147,19.29209706614644,29.032649343359232,1.163188750717145,,0.5908851726015429,,,15.08
1994-05-09,6.554918800521248,,1.5174849311176801,5.572083289687353,20.641449748825746,22.836437503370988,1.0600824219473455,,0.5975065568444277,,,16.16
1994-05-10,10.212883644194036,,1.441008142896517,5.391467533556607,18.064994020426358,20.257177676001547,0.9133409080946139,,0.5885741956763259,,,15.19
1994-05-11,7.23477554196376,,1.5440380626869266,5.613279178620515,20.291617688244823,24.003932811447545,1.0865723496556754,,0.5854242202462749,,,15.55
1994-05-12,9.661710702511458,,1.5727989248783636,5.978863064511573,19.3919776416091,20.950275846618133,0.9828539148130547,,0.5881921673108358,,,15.46
1994-05-13,9.838097238478452,,1.492653367283818,5.794780064652096,23.52788835787756,22.152329934051227,1.0285102855780046,,0.5905510165925547,,,14.54
1994-05-16,9.596682374522867,,1.374327226964866,5.598171293953515,22.197233921274666,24.089762791484524,1.1872174899020211,,0.5846053978351089,,,14.67
1994-05-17,12.135517837964066,,1.1865004077788,5.118750680216036,23.151383746832927,21.328081680057444,1.0776002657011925,,0.5901572502870832,,,14.08
1994-05-18,14.068039646507444,,1.2226015206358454,5.584953261352738,22.957537758578475,22.241992110423656,1.1030187564176925,,0.5965198084911588,,,12.55
1994-05-19,14.057351501250265,,1.2135525245928789,5.989568500436798,22.01876582931083,21.341931775734373,1.0684783326276668,,0.5985153193852795,,,12.33
1994-05-20,12.157747671713445,,1.262728501624283,6.351614157958347,19.801183305627678,26.06731506901759,1.1751083620144565,,0.6038479478360581,,,12.79
1994-05-23,11.126544326810873,,1.3442355053818695,6.214731357800798,24.042175833784395,27.713812174561667,1.2719977858142753,,0.6020660461672172,,,13.49
1994-05-24,12.499326573787226,,1.3478119937573003,5.144193179930794,22.021464391634556,22.972100655468196,1.0635211808982135,,0.6005039658389852,,,12.73
1994-05-25,12.724062645662048,,1.354946089514438,5.055286193956127,19.68295452189247,22.872582187702236,1.0128423331022387,,0.6019662779030368,,,12.43
1994-05-26,12.699670835520257,,1.3127352767026699,5.170767306033976,18.4144700125213,20.0833032550556,0.9417390659953142,,0.6016703997950635,,,12.5
1994-05-27,12.436354240913206,,1.3161416136145303,5.483406883643512,19.603039834259864,22.09359206740344,0.9797711209125349,,0.6016869182701836,,,12.49
1994-05-30,12.198301546241384,,-1.5024440278489124,5.443079198111123,19.504154953500382,22.018521691304592,0.9969992754652616,,0.6014319551827471,,,12.49
1994-05-31,11.638786854898225,,1.6686608436425676,5.707704670119331,20.14968018840251,24.429730400660254,1.1083050194538604,,0.6016286097500197,,,13.03
1994-06-01,12.618890148673575,,1.4727791113912374,5.547093161065235,17.154012680094375,19.772852023110634,0.8308628380810151,,0.6014162030624023,,,12.72
1994-06-02,12.543141615235006,,1.4124991989750393,5.556071954374302,18.668624802375238,21.751819849887276,0.9258622277277011,,0.5960480402417404,,,12.73
1994-06-03,13.469281911767126,,1.309679293743969,5.429885564038758,19.79747793843683,18.219691991885735,0.8435406158822031,,0.5851231985843263,,,12.19
1994-06-06,12.591052740858235,,1.2151487661020848,5.42700708407739,18.30535035240127,19.48957562659161,0.852723138939218,,0.5852602132435453,,,13.03
1994-06-07,11.847300660296089,,1.2903311463393532,5.066013292535113,23.32569843096599,20.76915375610317,0.9004587405281487,,0.5862122663156291,,,13.05
1994-06-08,10.869798934382922,,1.303498442127385,5.716757521474345,23.7845318599203,21.32912634202115,0.9723099577490634,,0.5862578564084924,,,13.32
1994-06-09,11.482361775898147,,1.298032383060115,5.962212346227797,23.722780928271664,22.542884089553947,0.9777269288077042,,0.5858284638976947,,,13.21
1994-06-10,12.267430276423893,,1.3549415728871523,5.680225246518335,22.859714043722004,22.420244408312925,0.9488843882499783,,0.5897892714437041,,,12.69
1994-06-13,12.167138995304075,,1.3662296597157997,5.979858387835844,24.79707243650036,21.743020984455704,0.980771979914303,,0.6003969065320656,,,11.92
1994-06-14,13.642007329371099,,1.319546500968058,6.068296170809626,22.252245819304303,22.641705774648013,0.9731513718620192,,0.6022879776605522,,,11.6
1994-06-15,11.901037474513522,,1.399940649128617,6.912545128086751,22.60307904027182,24.810835803256264,1.1002881680938672,,0.6076082635166334,,,11.52
1994-06-16,12.745419904243546,,1.3702273168210604,6.760675054008814,23.358907152531412,22.12916229866874,1.0048026421151164,,0.6073710221796045,,,11.22
1994-06-17,10.505017225058198,,1.4275315520649816,7.456551618155407,25.20282961432904,28.547093721597868,1.1267161267737404,,0.6070274920393545,,,12.31
1994-06-20,8.960826293566495,,1.388551079828203,7.285646673012329,22.87368434381903,23.073134231105946,0.9931150256025782,,0.6281731498472153,,,13.96
1994-06-21,7.853716921402293,,1.4269682125278385,6.459447813716496,22.440814824456098,28.842622827226254,1.1251838873885034,,0.6247808566742596,,,14.7
1994-06-22,10.250316556510397,,1.3505693568847186,6.508476884220083,23.845726403747225,21.554001154077792,0.8648147760834453,,0.624236666477132,,,14.02
1994-06-23,8.08986715509811,,1.3445315255267412,5.880407604095834,23.19291262692499,23.0784081723834,0.9322413537566437,,0.6215852633201295,,,14.12
1994-06-24,5.664833763668376,,1.4462726624121809,5.874479954619956,21.67455787797534,24.5307501131466,0.9512488845961847,,0.6256351806449133,,,16.72
1994-06-27,10.167922516046021,,1.3956871363251684,5.608899674072343,20.44681234845938,17.487461431045364,0.8136696809754829,,0.6409596467888243,,,15.53
1994-06-28,9.030929742770693,,1.4748243029231813,5.940692204996678,16.300691623697524,21.581483610188894,0.8920621745348551,,0.6320650351151755,,,15.04
1994-06-29,10.426856040391513,,1.4747183502046652,5.482523396640184,17.7432565972435,21.667215573492385,0.8664303560984243,,0.6324517198991787,,,14.42
1994-06-30,8.562253000093385,,1.5584510654085664,6.097240852580493,19.305281900427854,22.739532518177366,1.0090257301505958,,0.6239200260649159,,,14.97
1994-07-01,10.460645739672174,,1.4844679347167544,6.1888010766590895,22.467367366183538,23.164415052022303,0.9917484475810693,,0.6219937343639917,,,14.36
1994-07-04,10.183647482348743,,-1.5364399540733193,6.135730304697457,21.610979905087127,22.732457578350388,0.971090674054673,,0.6218289612328479,,,14.36
1994-07-05,10.12160822145249,,1.6833996233223982,6.1990780165844255,22.661369132725305,21.397885582240022,0.9087858559331327,,0.6301982213975144,,,14.92
1994-07-06,10.195554299320715,,1.5510452636583152,5.784426383669105,21.12398709919388,19.55200789060706,0.8324046024656503,,0.6396548750420354,,,14.7
1994-07-07,11.54425143576554,,1.5062441425700135,5.711587249475909,19.88859961732893,21.761489176729654,0.8301087346398468,,0.6339091659804458,,,14.01
1994-07-08,11.517619681810444,,1.4694869051907409,6.1047908673614115,19.701274771298348,20.999588394543252,0.8587793621148412,,0.6341871620334053,,,13.26
1994-07-11,10.351174076777893,,1.385136732404802,6.752065692462096,20.31887930335458,24.293282556480136,0.9654534172909441,,0.6610006652317028,,,13.83
1994-07-12,10.80454678284322,,1.3931669870375012,6.854760732262399,20.740809388026136,21.27950727160926,0.8645227298228999,,0.6720758549361576,,,13.4
1994-07-13,11.707222910051179,,1.4085560211583803,6.464037811573778,20.768906022213223,19.466100579650718,0.7694983259544907,,0.658587123384157,,,12.42
1994-07-14,13.85308289174093,,1.3527840464810996,6.4835662799448865,22.581935433360737,20.952730181767112,0.8431743804609824,,0.6505185713096344,,,11.64
1994-07-15,12.686979775492006,,1.3844355602574112,6.166058914806952,21.823496855683093,23.085552354093338,0.9063794329164916,,0.6432922890371716,,,11.28
1994-07-18,12.710806964188611,,1.3106054063712635,5.815340741696908,21.60696912808159,22.11501823200128,0.9052392407685304,,0.6508651733347939,,,11.44
1994-07-19,11.548248776069208,,1.2959647529621163,5.835290758154214,24.95469334711838,22.930652698825945,0.9805176166132797,,0.6398822449481856,,,11.65
1994-07-20,10.233454385546585,,1.3597578780500286,5.6077831730345205,22.941559951330394,20.982258846406204,0.9183790120812749,,0.6339066398681978,,,11.7
1994-07-21,11.302265475847506,,1.3447638760474818,5.668695051250569,22.80522773982291,20.200186767634936,0.8606966937088791,,0.6274035688541175,,,11.65
1994-07-22,11.505246016132329,,1.3037885105331455,6.104810680882601,21.951974803594222,21.579081667841933,0.9056628748127638,,0.6155400992499903,,,11.22
1994-07-25,11.93187938447238,,1.2573483371989578,5.845861264612246,22.7156611721165,21.375441425235262,0.9429509222657573,,0.62360696167104,,,11.46
1994-07-26,11.18992669692303,,1.2841112238056887,5.660855862214178,18.741831408942772,23.639366926656226,0.9624604314187825,,0.6229403700140084,,,11.66
1994-07-27,10.717973228889269,,1.294995930798109,5.949221877537739,19.38688415823941,23.30484484175213,0.9809973672636868,,0.6291004621329969,,,11.93
1994-07-28,11.758047809948351,,1.274821565752366,6.228874139710091,19.18475863468797,19.893276927088483,0.9482992415706784,,0.6260780929705524,,,12.03
1994-07-29,13.963923856395926,,1.2572490449919511,6.6924247696729715,20.546565887551896,19.1720451765399,0.927618617862147,,0.6198847219746078,,,11.13
1994-08-01,14.174819521008848,,1.2106804067958055,6.817525474370624,18.612300865937897,20.40594708378331,0.9309625456712284,,0.6311432402109389,,,11.17
1994-08-02,13.439029161249822,,1.207995748748243,6.30435196279928,19.53681078928437,15.847175118758095,0.8112520444381703,,0.6250724017154982,,,11.27
1994-08-03,13.001585525042369,,1.1927897691520097,6.281697996784288,16.045276715438533,17.010390953637195,0.822191869317181,,0.627597118328765,,,11.35
1994-08-04,11.258176966845427,,1.237968011943406,6.319662179479053,17.765430660220584,18.38576714295259,0.8385268878126165,,0.6263170291833303,,,12.18
1994-08-05,10.988102080543623,,1.2367294903010297,5.473219679103223,17.37302357123538,18.61212913839539,0.8167001131274794,,0.62543501008732,,,12.34
1994-08-08,12.031689239488431,,1.2371205208027825,5.719412347423212,19.40329663574108,18.39646708742823,0.7997557739194852,,0.6261039863302897,,,12.41
1994-08-09,12.023268241480563,,1.3177634859793788,5.6290128050994435,17.728690008351922,19.699628500045826,0.844201558523875,,0.6245554678726836,,,12.54
1994-08-10,13.371436353035246,,1.3496355787933403,5.328809960517379,19.720434493554023,19.29825565359827,0.8538236461514589,,0.6287714791027524,,,11.91
1994-08-11,11.912560201531585,,1.431959679020505,5.110139814805057,20.26751781236291,21.009113985811577,0.903423737334149,,0.6186935627007981,,,12.13
1994-08-12,13.54573892042759,,1.2782326068702607,4.591820583235738,18.520550010610023,17.972873456618842,0.7616401643353576,,0.638886387878633,,,11.09
1994-08-15,12.743415596027605,,1.1067664074748906,4.897521112570841,18.90733730973427,19.987082417419945,0.7920034285792309,,0.6396615098490992,,,12.06
1994-08-16,14.268821192554665,,0.9988899237395755,4.475642434661394,18.32015343798936,20.341987261534474,0.7930209089202885,,0.6369291318664717,,,11.39
1994-08-17,13.727942664563809,,1.032983665286356,4.978372896363182,19.88730699850995,19.56824645160529,0.8621456740595609,,0.6343649792769898,,,11.54
1994-08-18,12.267860184264944,,1.1543073620909288,4.584009706692184,19.467978331715095,23.52713576440025,0.8921090523650289,,0.6431785373524973,,,12.07
1994-08-19,12.86456031452125,,1.1600317932744333,4.530583903954484,18.487882375447022,23.094286974557246,0.9400378120351018,,0.6489329520772552,,,12.83
1994-08-22,12.153605104929543,,1.1594401585595626,3.8915396293832303,16.97930437550831,22.019379166960213,0.9104941301942827,,0.6549947069908948,,,12.62
1994-08-23,13.804082632634694,,1.1702578305897413,4.0625125773047435,18.33929219860921,21.68729421081407,0.895481123191018,,0.6492588750164977,,,11.75
1994-08-24,15.065795584453957,,1.1402928538405928,4.767087735817494,20.298143499959348,23.678816469258773,0.9447274166182404,,0.6461438074728492,,,11.57
1994-08-25,13.693813158828666,,1.1942868355941934,4.743090858492353,19.480077467939292,22.265969140579827,0.9304208105108338,,0.6421874687005971,,,12.02
1994-08-26,16.38839194757423,,1.141099782186792,4.35589948575336,21.93429652487051,22.1177553735615,0.8845438253219142,,0.6298131514159349,,,12.19
1994-08-29,15.22353688788066,,1.0959509619639602,4.9198939042564565,22.376389179298304,25.783657685000644,1.0613179505470172,,0.6309816235769151,,,11.82
1994-08-30,15.370993494527786,,1.0838937314831079,4.688663911449476,22.750997900334557,24.713861993951593,1.0183933179227527,,0.6190145709429481,,,11.23
1994-08-31,14.449529000960094,,1.1099879304376856,4.821654415266177,24.678615606487607,23.863918278617373,1.0723071139155855,,0.6242674772524843,,,11.97
1994-09-01,12.837520953034597,,1.1217745849735345,4.724871671697066,23.055339125673324,23.976012549368157,0.9945798418789464,,0.6245594314169381,,,11.86
1994-09-02,12.321094099641337,,1.1427019282152289,4.794012691224499,23.078973208033567,23.608472162711106,1.0141953155028638,,0.6385023455662971,,,11.4
1994-09-05,12.80490617629088,,-1.3981503561900503,4.796790185843514,22.762990209551024,23.325357562969653,1.0048450261502209,,0.6397107303731718,,,11.4
1994-09-06,12.942254055924684,,1.4616146819055345,4.902920222267011,22.89632539516383,23.943579088438636,1.028987403841323,,0.6470873716207658,,,11.69
1994-09-07,12.874466482550137,,1.3528000607058082,5.0814809279932245,22.780879978308434,25.654602275603953,1.0666225996222665,,0.6395795400424189,,,11.81
1994-09-08,14.085137294419988,,1.3000864384409863,4.906367991062106,23.11389662024591,24.67818530105628,0.9969661596049426,,0.6347693767583557,,,11.86
1994-09-09,11.269377199641628,,1.3854420853567229,4.77927367768171,24.459074849179387,25.37635033819254,1.0002656202469744,,0.6469898737822098,,,13.12
1994-09-12,10.463247057289983,,1.3291145991112632,4.669063289203058,26.080840428094664,23.67226032745333,1.0283329433155801,,0.6447543068918248,,,14.01
1994-09-13,12.217144080571623,,1.3278307821495485,4.4380819867592605,23.71881944250925,23.32651993338009,1.0080706283171887,,0.640513535527843,,,13.77
1994-09-14,12.909859082066804,,1.3084146340500364,4.096536408466773,24.825745553441127,21.787273415843046,0.9853642356554276,,0.6491638452204506,,,13.09
1994-09-15,15.838542786561597,,1.2428407731412405,4.194094574764336,23.362459183728422,21.427795526597947,0.917582198436946,,0.6417065786943252,,,11.88
1994-09-16,12.756116135093604,,1.3848647884365204,4.379105984071104,25.87404066861171,23.59038073270222,0.9750152856266625,,0.6500496383056441,,,12.8
1994-09-19,12.681729777146112,,1.3487175843263732,4.772420568412298,25.15210344591488,23.04039909210855,0.9600406043325813,,0.6374558717191954,,,13.06
1994-09-20,8.848918216023746,,1.3629123029448416,4.752217673294552,24.837762306779897,26.506980950463905,1.1612624565149918,,0.6408470343127126,,,14.45
1994-09-21,9.319652211789695,,1.2062278162470284,4.7154085067485445,24.327350853665482,25.34781232487588,1.1092267914677694,,0.645353808551224,,,14.49
1994-09-22,10.217779571869741,,1.2182028755917849,5.16457201176347,26.99668101638943,25.828418789696112,1.1696120895630808,,0.6407226391745208,,,13.89
1994-09-23,9.899103184828556,,1.242030084337952,5.24491215961916,28.951228280688515,25.561471462353392,1.13712247824176,,0.6447461522034563,,,14.53
1994-09-26,11.050753739001827,,1.2315731648406474,5.025552581380868,27.778373660841506,23.029595786240264,1.051167463587878,,0.6368254753466646,,,14.56
1994-09-27,11.57785702459909,,1.3626086329510567,4.905719591566685,23.72273769690086,27.15258952123666,1.1485240602805333,,0.6436336813678698,,,14.13
1994-09-28,13.104697041292866,,1.4786888271144178,5.051409883682628,23.491640527389748,21.986918361010172,1.0135992313073232,,0.6435540726367622,,,13.25
1994-09-29,11.277271098415753,,1.4881856012248313,5.33191785960552,16.413876083543627,23.783781039998743,1.0707598018326723,,0.6443832808892154,,,13.97
1994-09-30,12.136982861527434,,1.3545735622120214,5.6800246186771846,14.839828837322026,22.63289264549904,1.0229712927532904,,0.6399850971820175,,,14.28
1994-10-03,11.18651709724891,,1.1494047197393968,5.379374994932853,18.46629600730622,23.612982749575085,1.079367862626941,,0.6357911476538334,,,15.44
1994-10-04,7.519457452624308,,1.1722881810355517,5.258541719303261,19.51890648414472,21.215814596899804,1.0069165176163215,,0.6397487928225108,,,16.66
1994-10-05,8.642733342829127,,1.2511210767092542,5.193109910378367,20.083511360928817,21.71957425277301,1.0269926380082488,,0.645267296002464,,,15.92
1994-10-06,9.024246792316212,,1.2386308377812412,5.441132758628066,20.48512629898854,22.117459603988173,1.0462096611932674,,0.6436178949877278,,,16.24
1994-10-07,11.295245308992039,,1.2497225033362305,5.407640186856364,18.698335659729846,20.963545798074346,1.0201357690681379,,0.6457963961574419,,,14.92
1994-10-10,12.905510694875318,,-1.4305991595190415,5.11613049128581,19.352706880188318,21.410319387429123,0.9922994262420024,,0.6382752551295683,,,14.72
1994-10-11,15.462927332646343,,1.4543222491560162,4.860855490350584,18.974615629828428,18.600561808651843,0.9196766358459316,,0.6403251544001427,,,13.55
1994-10-12,13.486566920806217,,1.2807837907928266,4.412573265610165,19.64588223701234,20.496686034013305,0.9324373104382071,,0.6441826988256992,,,14.51
1994-10-13,13.987186999767912,,1.259028496649038,4.46951188000688,18.53561111658933,18.882002613512952,0.8133143774819355,,0.6436516875102061,,,14.9
