Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,VXUS,EEM,VIX
1999-01-21,19.69434773069541,,0.1868468535829958,5.117316622578191,7.845574465987995,12.6282670988346,0.8878229659718467,,0.6303415730976906,,,30.92
1999-01-22,20.248265539868143,,0.07890065473705647,5.293034729133923,7.808329552469134,11.089828756014507,0.8854289951478622,,0.628798149654528,,,31.95
1999-01-25,27.971510523255795,,0.036700137371626466,4.998026239190131,7.5587664811712765,12.97328703489781,0.9601540732487797,,0.623602008762702,,,31.13
1999-01-26,35.99241445602304,,0.045142966714120214,4.627757056204589,7.313743628639097,10.804704795322536,0.874604524947098,,0.6267375562758355,,,29.23
1999-01-27,25.734352935226504,,0.028670954041511404,4.93470428355611,6.953635644873168,8.644616397113047,0.8666001925899286,,0.6151644326227247,,,29.73
1999-01-28,38.24650846516956,,0.003315515358959802,5.054129322004841,7.153471946096208,11.626530956429564,1.0149679863218077,,0.6137752561952744,,,28.11
1999-01-29,39.59695590287629,,0.009582486530359058,5.338037642315295,7.440432027344087,12.918456550512872,0.9934269490578775,,0.6087372450704318,,,26.25
1999-02-01,31.654602237683758,,0.052993862149607204,4.916521267431581,7.588977101692788,15.17656693966951,1.0547927658900433,,0.6044183152900258,,,27.67
1999-02-02,25.737873892194074,,0.09015495121070481,4.873994022929548,7.865671636216189,13.777685036635015,1.173735909822278,,0.6096645569844694,,,28.16
1999-02-03,33.988349317378564,,0.17450505630032587,4.971759823095143,7.784649025515891,12.041787192922968,1.1955461934168348,,0.6062140273206814,,,27.88
1999-02-04,18.789288029747016,,0.21061027467663576,4.611277240091369,8.811327852329983,14.668791560165715,1.3866871996534857,,0.6094357523896857,,,29.48
1999-02-05,18.731202252313164,,0.23784621564746422,4.4366070160493,9.357057152549425,13.06152472361836,1.2089648818546954,,0.6022093496480505,,,29.67
1999-02-08,24.519496132120324,,0.18593179073689084,4.354437301419169,10.907899834016446,13.884145222087472,1.1435995179012595,,0.6088887569167488,,,30.27
1999-02-09,10.393638559157921,,0.16436843068970286,4.406023218213497,8.576810775784107,11.437594095204824,1.0437066803953725,,0.6079685148312284,,,31.36
1999-02-10,20.56064248299585,,0.2044842563124255,4.499925562484022,8.305509397594761,11.84889445629396,1.0173211897549892,,0.6092856301310456,,,30.45
1999-02-11,37.49208190450217,,0.20819239491671873,4.609491087003171,8.473377996561547,12.803082905218337,1.1312790947215217,,0.5991758224151433,,,27.42
1999-02-12,17.443071022489146,,0.29342667306380366,4.638360734280022,7.776003599864609,14.531563165288503,1.20979041530073,,0.6086199552277493,,,29.76
1999-02-15,22.433859036309865,,-0.24138288385659654,4.639502119955679,8.012602302248425,13.605640818834331,1.2560550088103597,,0.6000092029338029,,,29.76
1999-02-16,28.25488455741389,,0.28873217495815967,4.13366547987973,5.155817250545749,9.7687783347811,0.9106704647686739,,0.5994091078765672,,,29.65
1999-02-17,17.06166188596431,,0.2419028024061414,4.359785670364495,6.23898015746765,10.379511065643625,0.9503672441238563,,0.6037685891639315,,,30.65
1999-02-18,27.982228680649296,,0.28100751067318636,4.8826422889000325,5.52193221960211,12.436852003587564,1.1121476400599744,,0.5985022498489948,,,30.45
1999-02-19,27.092363335070186,,0.2684447854275333,4.554971916117161,6.135317508857077,14.56409517693492,1.1714709761418838,,0.5865170341753105,,,29.3
1999-02-22,42.3932813644327,,0.1315581010586893,4.7735140876911375,5.776224856959068,12.933027568487095,1.007045535972925,,0.5833146876561615,,,25.87
1999-02-23,33.7469467672206,,0.2036711971719868,4.75795537250733,6.575841879008016,13.610801814986425,1.0280210076795826,,0.583032300389811,,,26.49
1999-02-24,22.67399416345737,,0.269556630490983,5.403923523974086,6.706504354354788,12.719679936917316,0.9424471984100691,,0.5839210064455604,,,27.21
1999-02-25,21.012966263552602,,0.4486813764301013,5.395098680246689,7.254804294736062,12.837805609487084,1.1361639345207752,,0.5873457840037681,,,28.01
1999-02-26,20.94966556353372,,0.3485947758478042,4.942964904861663,7.078633734165817,11.934290433275683,1.1621801580323592,,0.5869884722776885,,,27.88
1999-03-01,23.141662942447088,,0.4033751629180966,4.938382967866256,6.366683237338852,11.755426014491814,1.0457235210733722,,0.5736403750813754,,,28.37
1999-03-02,19.56749456260283,,0.39009195874311997,5.217745644938718,7.164172884863053,12.445661477619923,0.8359794975563765,,0.5801810688098562,,,29.22
1999-03-03,22.062128103326256,,0.46212413493660937,5.60901293541446,7.523650038886414,12.725559771066235,0.8214375328929755,,0.5738686718788761,,,29.04
1999-03-04,31.916730957346275,,0.46576006680589427,5.9663941820001,7.436579157980017,13.811730568678447,0.8685319867849192,,0.5672756576696824,,,26.67
1999-03-05,41.56015767229074,,0.3738125295430119,5.8363914544053195,7.5797613753960995,13.223431055791053,0.8232140072259735,,0.5709944454425814,,,24.08
1999-03-08,37.44385511546433,,0.3162037823104761,6.131268036343306,6.7491842237480935,16.27450948273474,0.9228823236970055,,0.578084929805679,,,24.54
1999-03-09,31.621486620641452,,0.252298989343725,6.286752150344356,7.376429938234928,15.366874340463086,0.8865510607778461,,0.5773155929310293,,,25.02
1999-03-10,34.35127150117408,,0.2824604857889264,7.06416523943406,7.657434532958534,15.388891191883047,0.9203626143045472,,0.583755938645323,,,24.79
1999-03-11,36.87665210835468,,0.27354388154742526,6.546028838169048,7.3956083708361255,15.98663537671685,0.9889882984258053,,0.5933462256659993,,,24.37
1999-03-12,31.073008063125858,,0.24539792460891702,6.699982597299552,6.8978349229233,12.97073087696568,0.9427685969568367,,0.5787438797864052,,,24.84
1999-03-15,37.458140258274234,,0.22993403748050692,6.609120864636543,6.431431097489285,7.833174082671036,0.7402193114390055,,0.5823417085740406,,,25.24
1999-03-16,32.9005760153497,,0.2543706884255753,6.589339669049445,6.694712235548569,6.96655226217266,0.7268697873398592,,0.5889033152566088,,,25.15
1999-03-17,28.00672064004367,,0.30383145405010487,7.152946841626895,7.316028067564987,9.64777235171024,0.7576037367462716,,0.5891023243144854,,,25.57
1999-03-18,38.14795535559608,,0.28737641869884706,7.010320547120629,6.507943795316989,9.748118768619081,0.7514166525659858,,0.5859499243209171,,,24.13
1999-03-19,24.471780898685026,,0.3458562946997823,7.206437896922533,7.081250944113183,11.442563182170034,0.8096429659797075,,0.5785827435085399,,,24.32
1999-03-22,26.079717115711535,,0.3667871941705432,7.404529030053548,9.68303945205435,11.603127396968885,0.8607019104322136,,0.5805992408230158,,,25.0
1999-03-23,9.918327819528708,,0.36844032075685224,7.33392422355886,10.0896382013845,11.46137987837719,0.8576070356910429,,0.5794144502390954,,,27.27
1999-03-24,22.948483408874388,,0.3324160589829717,7.129782360864499,9.05548177404179,10.975258667377013,0.8209105285351308,,0.5776034423111036,,,26.6
1999-03-25,34.745144358881454,,0.3623535752466087,7.445164166199118,9.618539376812858,10.345454893671821,0.8702498283289312,,0.574877346046721,,,24.33
1999-03-26,26.13473075949873,,0.35710754906773945,7.8861727759743285,8.703425383411393,7.5696353666529435,0.8347246341931958,,0.5715824849197753,,,24.04
1999-03-29,40.248848120599135,,0.42396903789430507,8.060265990493235,5.9599599768191664,10.023623366021326,0.8617584550390172,,0.5655202828266468,,,23.54
1999-03-30,29.046833348138247,,0.3724320837628567,8.333536396657912,7.228048755201719,9.198251910688517,0.7500840985433708,,0.5665955086948489,,,22.73
1999-03-31,23.370452550934186,,0.40162211380319857,8.196131023215797,7.900034332185435,10.56725022902019,0.7481641086466672,,0.5702325565421384,,,23.26
1999-04-01,29.579530702487435,,0.4657174986208152,8.02073941704099,7.939783669767624,10.693925520852774,0.8269281112967141,,0.5737401518542593,,,22.06
1999-04-02,28.326842642748705,,0.39295167693767763,7.991582695598992,7.9229051865786095,10.778161416166471,0.8217769766320631,,0.5728103146021483,,,22.06
1999-04-05,41.307919020560774,,0.42391593213740353,8.271861722441384,8.081993477725149,9.282753316381472,0.7029476474681143,,0.5656128877081815,,,22.19
1999-04-06,32.478939275701656,,0.3285265587957917,8.067648499520114,7.80378038245529,11.643837787319846,0.7948785409184659,,0.5782682364862675,,,22.65
1999-04-07,35.07109735431033,,0.346771116271388,7.263747548160913,9.773483092836056,11.70522914440613,0.7931084593262036,,0.5721914699403142,,,22.81
1999-04-08,41.342277917716096,,0.25761923858379987,7.13240417941752,9.072648874731343,11.85061338752137,0.7409286058000304,,0.5692705577732228,,,22.59
1999-04-09,38.56617430098628,,0.2695304806566792,7.914699766680245,9.060005248627414,12.42824970428981,0.792656284799289,,0.5752917855578623,,,21.77
1999-04-12,41.311597807317895,,0.384420963176853,7.671389059268912,7.9617831643895745,13.303583635355281,0.7418053303905275,,0.575819040340225,,,21.93
1999-04-13,33.94198284690842,,0.4328863143126854,7.978758778460937,10.28580676419016,13.876245804007844,0.7765154264385654,,0.5735866679602599,,,22.73
1999-04-14,24.795325074124126,,0.4506263925532588,7.676387683758366,9.161112306806835,10.549598070641244,0.7386080585305204,,0.5758334853937378,,,24.94
1999-04-15,26.209713577358855,,0.4706482735906775,8.076540636731156,11.248541100330103,13.58972700199513,0.8917463327001428,,0.566918700452995,,,23.93
1999-04-16,26.828340003544422,,0.4909845008900894,8.47915884119491,12.41923988255104,13.156817148344661,0.8933978469515231,,0.5669803893502482,,,23.9
1999-04-19,12.947403471795283,,0.4112519317708862,8.862251519147344,13.12018508625283,13.476159155805153,0.9875768108333056,,0.5629966456343996,,,26.42
1999-04-20,30.18949778731968,,0.3743394492562523,8.73773805569027,10.635563561164064,12.601059734741142,0.9334762424356371,,0.5603531060118457,,,25.02
1999-04-21,44.69444198715517,,0.4089689535809322,8.820332679085483,11.22263617655297,12.227520537012625,0.964541828038091,,0.5569222919484862,,,23.31
1999-04-22,44.92993978850817,,0.44612359261629075,9.020913149189386,12.491010281532093,12.27486241526791,0.96817555394799,,0.5639937509011638,,,22.62
1999-04-23,38.106395035031234,,0.41929328088093964,8.707972648293214,11.120034702475968,12.035372754769583,0.9149499380430453,,0.5592921465382714,,,22.76
1999-04-26,37.90564028833298,,0.3482309264523007,8.40927366688214,10.771154720440357,9.888628546464933,0.8775948107718321,,0.5589917683850945,,,23.53
1999-04-27,36.82746862063807,,0.315769905471045,8.568204363071173,11.045946606527831,12.030603461213367,0.9562316655002955,,0.5666629381799149,,,23.36
1999-04-28,29.40078215234847,,0.36341752016820295,9.18155945826522,11.239806323452209,12.455300166051526,1.0208189927739444,,0.5622683144724172,,,24.4
1999-04-29,28.110618667865353,,0.3115317922352541,9.164495423859883,12.78773225152149,16.598778211598194,1.1249093156388548,,0.5613396809938875,,,25.06
1999-04-30,26.074237153276933,,0.4176241414609505,9.23290546908591,12.275004660057672,14.94798619329245,1.0912499471685762,,0.557899479934776,,,25.07
1999-05-03,37.90099682487205,,0.35717732024347415,9.365156186617783,12.773414254127871,13.951583310731738,1.0795191628081946,,0.5582021020068871,,,24.15
1999-05-04,23.03690563251053,,0.38949889910124313,9.371962095692066,11.805024651817059,13.008857508281125,0.9588925902732974,,0.5649075027674552,,,25.62
1999-05-05,34.814941903027844,,0.38585509831193043,9.380801602925422,11.280421527094608,14.768084249375725,1.0498216290090203,,0.5778522055273038,,,25.19
1999-05-06,23.703405734188465,,0.49403224520214745,8.675557358292059,11.894484665035883,16.163423270238564,1.028124968889636,,0.5796701026245428,,,27.44
1999-05-07,33.750457820362385,,0.49841001164990173,8.619960656359323,11.368825546849434,7.8599922218988185,1.0768504902252471,,0.5754296512082395,,,25.36
1999-05-10,30.28109939380407,,0.5084919293317777,8.917316978621699,11.325893057001773,5.5008839901147475,1.0682452075356692,,0.5778708429935754,,,26.62
1999-05-11,38.27042157927559,,0.5299271871317955,8.444861402457004,11.205900456507887,9.07832320185122,1.0166218264752267,,0.5706633774995212,,,25.62
1999-05-12,38.41059290772764,,0.4605475406062519,7.988606966933689,10.051077155282828,8.826185901318002,0.9892951284521254,,0.5644266821895464,,,26.13
1999-05-13,37.16527988809784,,0.3724924619783989,8.5146986333652,10.999278256167313,10.047848260689648,1.0649894750891418,,0.5662152410536427,,,25.02
1999-05-14,18.92153237715649,,0.5431420745834881,8.495520758734793,11.256525073439821,8.414625175903703,0.9879606661434155,,0.5668179170129811,,,26.86
1999-05-17,27.25136602726699,,0.4959156637637175,8.383262099112489,10.58292752519506,8.154679291186602,1.0057068861198086,,0.5683178001043816,,,27.28
1999-05-18,24.575779687909588,,0.5623738448139477,7.556594800363956,10.133545146656218,8.636771979399699,0.9239248064815118,,0.5685701066787461,,,27.26
1999-05-19,32.847921455775214,,0.5000826245819829,7.423750524752284,8.306436403784248,8.655274809500463,0.9174280381922209,,0.5675458248351588,,,25.08
1999-05-20,28.109008630281796,,0.5199430950954467,7.641192510847767,8.174450528378802,10.539933226347525,0.9596742701427471,,0.5637336953451821,,,24.46
1999-05-21,24.660933818494865,,0.43537729002782566,8.038022335416457,7.814138251779281,8.889079134962572,0.8624305138866226,,0.5604291465049142,,,24.4
1999-05-24,13.767514289179234,,0.3925812143693965,7.656672567633173,8.344514607071773,9.23566892779455,0.706340767842926,,0.5632515244014056,,,27.62
1999-05-25,9.194305905705052,,0.39093944410452514,7.769104979262567,8.627255476852167,7.59831718885783,0.7754706150564891,,0.5651194890399645,,,28.9
1999-05-26,26.92995930544672,,0.4355561484437567,7.983094945948792,7.927166637289017,7.535771009561618,0.8138882112389321,,0.5470510270155307,,,27.57
1999-05-27,13.690435326320586,,0.5126118825819929,7.781826250216751,5.435855977501651,9.58542396003206,0.6908837887816791,,0.5467778479796002,,,28.12
1999-05-28,29.254133456234765,,0.5112063204456321,7.4651307553255695,6.018529216481347,9.429512296739498,0.6750308530874735,,0.548405654646532,,,25.39
1999-05-31,25.583665256367922,,-0.4753031154202196,7.509045614128815,6.500672793313918,9.625640638617233,0.7363402828455584,,0.5481112664115879,,,25.39
1999-06-01,20.45036538255871,,0.6581336565824362,7.028440659774153,7.475640879251234,7.576912420667961,0.7954795297668005,,0.5514661875068417,,,26.62
1999-06-02,24.158110700670864,,0.6293144235297139,7.4102219977988755,6.272696330915798,6.459712947117163,0.8166884118935682,,0.5428415294162208,,,26.21
1999-06-03,25.61417663115061,,0.6878647351739959,7.497443431262828,6.786083286883699,8.447519789308275,0.7778902836119185,,0.5403764106537796,,,26.2
1999-06-04,39.32130554417508,,0.7603411412161168,8.072609065218574,6.557852421234551,8.328974761330048,0.7224966357894322,,0.5464890600166205,,,23.43
1999-06-07,36.19049608301434,,0.6523540920937365,8.544142953039218,7.801044845536392,8.875940740198722,0.8188205996238186,,0.5417156762392354,,,23.78
1999-06-08,23.35560121417943,,0.6868682789996365,8.250745083179444,8.267035997293148,5.774911646240586,0.7950778703649681,,0.5562079863894762,,,24.02
1999-06-09,27.13596922383154,,0.7349777541435464,8.558990297176136,8.360088509715604,4.930906426432078,0.7736476871479068,,0.5554202479334875,,,23.9
1999-06-10,18.940974079585136,,0.6990725457630463,8.359861296118394,8.414161820039515,5.833256416268502,0.9725234675016173,,0.5569228128532069,,,25.32
1999-06-11,18.048125087205594,,0.7218343662116921,8.923541461691501,8.901846222532704,9.119582719102159,0.899762419096983,,0.5603273027246647,,,25.9
1999-06-14,20.31086222895154,,0.6515594301155393,8.73744763796398,9.084361225402532,8.177380686564543,0.9330243952754045,,0.5503556177481987,,,26.51
1999-06-15,26.381919657772848,,0.672200965483388,8.92453337864426,7.283122029944757,7.441079707946624,0.8084234030855989,,0.5514804175059499,,,25.91
1999-06-16,39.84954877769075,,0.697176633423268,8.261806793344597,7.387377784636901,7.093968754940439,0.8392844822712108,,0.5398806075121524,,,22.4
1999-06-17,37.14991268578281,,0.5692791394691152,8.551920605986655,7.908727297697443,8.047173214151456,0.86302029999087,,0.5446692479131092,,,21.95
1999-06-18,33.89086055935946,,0.5796212827756733,8.328688742096388,10.08483561223755,9.26938811322614,0.7853104864180622,,0.5505209865860986,,,21.75
1999-06-21,35.27694929462415,,0.5921079665025266,8.048653208481813,10.127090033873285,8.483313279657452,0.8087599470743746,,0.5452502083236765,,,21.81
1999-06-22,26.109485458054912,,0.6413027153899913,7.99215848543758,10.18209855890754,8.357633042009324,0.879678607654764,,0.543562053540562,,,21.7
1999-06-23,27.219453747396376,,0.6939212363064865,8.854224413835588,9.520378587685945,10.684007822933376,0.9073306090573104,,0.5452692895669925,,,21.32
1999-06-24,18.675349348125028,,0.7222311656266709,8.602728486454161,9.854192982215087,10.483434621977393,0.9391130485641438,,0.5530996278409107,,,23.06
1999-06-25,23.234705708629797,,0.6207059849114408,8.682105684829292,12.36537723545353,8.467409291099854,0.8528496894312099,,0.5543391024163262,,,21.76
1999-06-28,32.95930442804467,,0.48554630000721705,8.492787766159434,12.254605598937848,10.236286775117945,0.9434030060702112,,0.5441784747885713,,,22.63
1999-06-29,39.51503685383522,,0.5136927345603405,8.702603269996507,12.845257787476744,10.380192770868483,0.9558157430828811,,0.5437904259972828,,,22.51
1999-06-30,43.27834381806571,,0.4592612825194783,9.520467500726127,17.42963742062587,11.704989566930221,1.0018230652391589,,0.5474899238042769,,,21.09
1999-07-01,40.71535871959829,,0.6100742862413085,9.499680763317983,15.005948724651814,11.683763585775141,1.0002095520053746,,0.5354292648857856,,,19.69
1999-07-02,41.6233286151249,,0.5570053068623377,9.72828316333702,14.993634790250889,11.291839137636765,1.0153425175611288,,0.5385443591443587,,,18.66
1999-07-05,37.20368735529382,,-0.5725786083994064,9.646631927208755,14.485271825621485,11.004536140806144,0.9796213781449992,,0.5364032254412047,,,18.66
1999-07-06,34.32825753859019,,0.7337416943506829,9.686458343907516,13.811408315000238,4.083524093672145,0.8861133187239278,,0.5383061022915903,,,20.73
1999-07-07,35.871822255389915,,0.7361645069796203,9.627826465583938,16.0660020946846,7.480801039219373,0.9345318957546341,,0.5372031856728651,,,20.35
1999-07-08,34.46348224829588,,0.6179966600401493,9.533490033634493,14.834955027974255,7.894160068211695,0.9520015043269685,,0.5376115680382769,,,20.24
1999-07-09,37.739499968378794,,0.5902805207270881,9.742084943160652,14.514283440549724,8.819963855305417,0.906196430266948,,0.5353228603497964,,,17.96
1999-07-12,33.46684884961605,,0.43629296055826805,9.66301555367938,14.206948190886637,7.311459947542008,0.9385724950205159,,0.5307247724809692,,,19.73
1999-07-13,30.32656178065298,,0.45198530584435176,9.874677456788959,12.410721766077842,8.42638581432499,0.8442216179392609,,0.5340287642757691,,,19.95
1999-07-14,34.44382759970479,,0.47732521117593746,9.591693441110404,14.235496505055176,6.954501397974283,0.8000816975033708,,0.5309985903368172,,,19.71
1999-07-15,39.15920374764606,,0.47728002987156126,9.825432049905373,16.110360989762338,7.751458812275882,0.8586504925371822,,0.5368768768061226,,,18.68
1999-07-16,39.22812846986666,,0.4577102716261171,10.241797032390071,13.766702604310833,7.900364825342369,0.840005862437579,,0.5378925423089657,,,17.42
1999-07-19,30.213088251163438,,0.4505941784159493,9.978542030334328,13.555770735404582,7.692457925368357,0.8128840694123411,,0.5490972755241669,,,19.07
1999-07-20,15.900243664493658,,0.47316988522142966,8.883045345203536,12.718538312139211,8.396519925462364,0.840871587104681,,0.5568862776765079,,,21.79
1999-07-21,26.299814031147598,,0.5318789040411561,9.26591389718074,10.70324408165955,10.735356806327655,0.8983941508066964,,0.5657672180165968,,,21.46
1999-07-22,17.966741839231833,,0.6237669304994462,9.555947638833153,11.841889205025883,10.221426911325459,0.9074474543937155,,0.5651505558511759,,,23.05
1999-07-23,21.237860428588878,,0.627212492677145,10.211213079982297,11.259709471792226,8.575326367511856,0.9146311787981831,,0.5640631444711811,,,23.32
1999-07-26,17.359293636194796,,0.606706269565012,10.000609702901963,11.591352353416994,8.41444610262268,0.9029529879395454,,0.577797956252698,,,24.98
1999-07-27,29.968814002771538,,0.5416883529775836,9.823724325629664,12.254095655677917,8.69128438240607,0.9262880331559445,,0.5747875478080549,,,23.23
1999-07-28,27.924246665771207,,0.5254829176490633,9.971586863440578,11.323958856304635,8.961128104201919,0.988807367474952,,0.5769846573684109,,,22.85
1999-07-29,14.471530037817566,,0.5882313327156117,10.366060303931702,10.658495354421683,11.898445295418243,1.093136229420051,,0.5825218211435497,,,24.52
1999-07-30,15.857029441653419,,0.5909539869117317,9.850258378146613,13.85326794904947,10.254174758561769,1.1283696910209726,,0.5801556164360687,,,24.64
1999-08-02,19.01457515845374,,0.4861289043756712,9.780332449591036,11.703644004709108,9.478099224101683,1.0227322781996842,,0.5775374317430185,,,25.59
1999-08-03,16.44346133392912,,0.5360477376643669,9.631411983900945,12.6798783453027,10.557047575491145,1.0927319080445355,,0.5762146257760039,,,26.27
1999-08-04,10.085447919659206,,0.6041084793486748,9.782115543874955,13.023813935270981,10.536074568083025,1.1102443746631243,,0.5856664497506995,,,27.4
1999-08-05,20.51507298999587,,0.5542618116104086,9.883885986580186,14.035103761597137,9.729951568472652,1.0289809605667868,,0.5828255225269553,,,27.01
1999-08-06,13.121683666331782,,0.6348619183411782,10.177179315009663,13.873377939431556,10.361837980872181,1.0123476817961317,,0.5809271481049185,,,26.6
1999-08-09,15.16959302932988,,0.5736170164083638,10.511452630488645,13.637862424182968,10.623500141987364,0.9346666155580677,,0.5781345959725821,,,27.66
1999-08-10,9.173472242942417,,0.6145844521393357,10.463403691021192,12.463160204738392,11.61332449081259,0.9533388158060687,,0.577461388202233,,,28.45
1999-08-11,25.455467696321854,,0.538381266172869,10.635808356109605,13.623562167588647,12.488146207061105,1.0288621623455334,,0.572242924000209,,,25.39
1999-08-12,20.25586704462618,,0.6939957057463854,10.535457071726716,12.701709663844333,13.101155823663118,0.9686573751319848,,0.57424017664496,,,25.03
1999-08-13,35.897217114800846,,0.6258204714173234,10.691380301808694,13.264789103218979,12.113905605946957,0.9293403328530039,,0.5635280923421945,,,22.31
1999-08-16,30.07267720660745,,0.5241164865438155,10.330254375202962,13.007183630362412,10.9869390353242,0.8813440520871902,,0.5658797739078851,,,23.07
1999-08-17,34.53079605438843,,0.4545200843893294,10.71315082652345,12.505891488879811,12.389928436465935,0.9154154978652739,,0.5587705149959493,,,21.67
1999-08-18,24.234327470544372,,0.5282105990830562,10.436199454033199,10.082127648822457,9.996082102290583,0.8742969105036417,,0.560932073635766,,,23.3
1999-08-19,20.701739918097108,,0.5463635980894802,10.678959353039119,10.983064002283124,9.778401270074312,0.8685335399232347,,0.5736565592703653,,,24.39
1999-08-20,29.73959399721913,,0.4438276146366554,10.514210061051896,10.464920307946688,9.230387765970196,0.9198226491350758,,0.5755841265440517,,,22.95
1999-08-23,39.36450529957269,,0.2958400223866242,10.690204177328445,10.616242499463228,6.613022731152503,0.8056375741099223,,0.5569127594336126,,,22.55
1999-08-24,33.200589179498216,,0.30163627260805986,10.280739975244124,12.444899306412312,6.910627796885705,0.8432743565074314,,0.5635557504318075,,,22.4
1999-08-25,39.480059173701676,,0.25624208047827846,9.409017357637254,11.782763482408152,7.658539428963074,0.811751527600974,,0.5516392260587697,,,20.96
1999-08-26,25.124164915598502,,0.29281625166955283,9.883869735907258,11.367488324114477,8.570636221064564,0.857540363883052,,0.555745560074054,,,21.21
1999-08-27,20.794397215993104,,0.34980638991480556,10.199785828050603,11.962879751882303,9.518848673526952,0.8580733595708927,,0.5571838991031081,,,21.83
1999-08-30,11.997228249038317,,0.4190090163509043,10.902972842794263,11.152125446931283,10.58530365075782,0.8407766975781642,,0.559269988342955,,,24.63
1999-08-31,17.744069441038313,,0.4716591995111885,10.897316172762384,14.362530385784346,11.676623121856991,0.9083473012777423,,0.5675847534174581,,,24.45
1999-09-01,26.274107902687817,,0.48190540130691645,10.71414391527285,15.05872843114185,9.137407010299857,0.8724858630781991,,0.5685241413220053,,,22.93
1999-09-02,18.241653376230353,,0.5653573065590475,10.18853738021827,14.757126173860321,10.850944051498333,0.9511945469403803,,0.5788337227972457,,,24.53
1999-09-03,41.35754655681111,,0.41037959343180097,10.734628842052901,14.183119185737803,9.352090855015685,0.8440025821078406,,0.5700797488274488,,,20.98
1999-09-06,31.80543846295539,,-0.5485394125914075,10.679000984572633,13.988249462836748,9.812378775110053,0.8757030060802815,,0.5664117008994614,,,20.98
1999-09-07,27.187150645848536,,0.6809161517642172,11.260156007356384,15.788635525542041,11.53116392336491,0.9273756581587014,,0.5679127815281823,,,23.44
1999-09-08,23.668112119716675,,0.5944090206545269,11.215301741569224,14.725702992092307,11.231379713470053,0.9165602630338636,,0.569006918162109,,,23.82
1999-09-09,27.30897069204696,,0.6273951056582224,11.698908473555845,15.745839236703908,11.790186951279939,0.9382468862107205,,0.5629099610075089,,,23.01
1999-09-10,29.445452505432247,,0.5759310576710802,11.94518815894064,14.757526543042326,10.448694763374885,0.9204327968579344,,0.5470070864362915,,,22.03
1999-09-13,23.56095373573884,,0.5581156144810461,12.503858242888256,13.95427131968607,10.567986093552085,0.8797206409811285,,0.5538046209930269,,,22.89
1999-09-14,21.628728736700907,,0.5632820809838129,12.012318761225046,12.729696307854661,11.031014662041134,0.8787906858829587,,0.547457216266037,,,23.77
1999-09-15,14.968767409757461,,0.6178617601580005,12.242279914897205,15.05904662498827,10.051323217037881,0.8143526649518414,,0.5534833065157749,,,24.56
1999-09-16,18.994757061270956,,0.616146293760491,12.547814769345312,14.079194384233814,10.491179550714977,0.8644702483386562,,0.5510606271481286,,,25.25
1999-09-17,29.577008971179882,,0.6083300076129571,12.660646881041687,16.08983270561337,8.92327084547302,0.8552016447362528,,0.5553680547034342,,,23.3
1999-09-20,25.68213179296979,,0.5030606282095169,12.143399110286843,14.150461486609782,9.619437984440287,0.8599396184756029,,0.5485993054101015,,,24.03
1999-09-21,11.399996022904304,,0.561995621737426,12.305224048488311,14.997628671660097,15.688311776489552,1.0178333462625409,,0.5628725453293996,,,25.65
1999-09-22,19.970531857284737,,0.4978195318138272,11.91956832277449,13.29554339861363,16.535658444270677,0.9962751586568896,,0.5567187020037787,,,25.19
1999-09-23,4.934460680660992,,0.4634840147197276,12.674780460843927,12.970460027441662,15.417560371931856,0.9697900502316673,,0.5634146155401473,,,27.84
1999-09-24,12.6067913156371,0.8598790211914619,0.3903830747209855,12.461460318457085,11.886296890492494,16.501401041685636,0.9339205180233668,,0.5564183612680825,,,27.79
1999-09-27,18.81381446311209,1.5197958398543567,0.3936597102750935,12.268008574055575,11.81338948225609,28.797666662045323,1.03199819311675,,0.5591124690196843,,,26.4
1999-09-28,17.382794724116255,1.6655106111473748,0.48105200440352497,11.969110602527493,13.905919780932072,47.64220483886615,1.2477953896065956,,0.5653731932758063,,,26.06
1999-09-29,13.058704230191829,0.2946204197020467,0.5749767719722314,12.338622111900596,13.931087447946634,25.434607124454605,1.2030094276221832,,0.5768272824861177,,,26.49
1999-09-30,23.227844606559874,1.6426330257162791,0.44041182660743455,12.106599163002636,15.312489895605802,21.9115139021916,1.1882100881,,0.5794230608577087,,,25.41
1999-10-01,20.061150497760657,1.430628796427594,0.44971661720158157,12.126036403909898,13.617519815901378,27.52791098863781,1.1433982973401644,,0.5825552377941057,,,24.93
1999-10-04,31.50179512013099,2.7633686283595917,0.5126377334359734,11.325473667029026,12.86572955626608,36.66064158142753,1.1677919496152978,,0.5828361202917858,,,24.46
1999-10-05,24.930038050200487,2.398558673347428,0.5863130642690295,11.089928307929204,13.430066939525068,37.15166515419785,1.064413723207497,,0.5821802073674677,,,24.79
1999-10-06,36.78616702902814,3.2194159928201675,0.6434271659446023,10.970134698455201,12.932447620828667,30.8851343415227,1.0544062619127854,,0.576739108902526,,,22.06
1999-10-07,26.15722200871401,2.202875836958789,0.608284582128694,10.196635725384406,12.986915724877989,26.622668467277503,1.118769638993948,,0.5798544425396368,,,23.58
1999-10-08,34.088220570080985,2.7489306309804995,0.6129984721400947,8.76675867724296,9.276016466966716,23.2425280341335,1.053269667415105,,0.5711227119958402,,,20.49
