Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,VXUS,EEM,VIX
1999-12-27,53.89144311769877,,0.5645330161734172,9.53306980524782,18.258449881957496,17.096956495468955,0.9377415971812851,,0.4987018238197181,,,23.07
1999-12-28,55.104914624729105,,0.5887302354689229,9.940425314175437,17.981145425021314,18.42712615513807,0.9237745239630065,,0.4923705120505393,,,22.97
1999-12-29,58.62000179753486,,0.7071788790954775,9.469193462910573,17.928147986158596,17.30509138587535,1.0898879891416178,,0.49115719650301665,,,23.09
1999-12-30,56.483332893154845,,0.6739778089901332,8.598023545607132,20.469560856833358,16.52898054440648,1.0887600101054122,,0.4953092419191496,,,24.76
1999-12-31,58.26249691025161,,0.606629246386056,8.728637587144366,19.791925096854253,16.493362949880186,1.033277208601005,,0.49280151673603334,,,24.64
2000-01-03,48.867103839633536,,0.5810745270076371,8.77213368789798,19.505972597808324,16.396750609561888,1.0529615833151464,,0.5112632637261274,,,24.21
2000-01-04,20.052295236046096,,0.5375849214122971,8.742560622109963,17.822525917585654,10.41441993917978,0.9610874933815305,,0.5149939825631733,,,27.01
2000-01-05,35.737713161134195,,0.6583666186438646,8.121557143553872,18.895890336005277,11.4016630479572,0.7941902890303314,,0.5163486160567516,,,26.41
2000-01-06,33.51421402359271,,0.622465316922468,8.10908031099396,18.369098585385007,13.095810376921836,0.8166214220924005,,0.5162195152251355,,,25.73
2000-01-07,62.76777651664414,,0.5966527978796632,7.62051620503043,18.46400355189039,13.988889799760079,0.8951008199611876,,0.51237143106986,,,21.72
2000-01-10,65.16661360661855,,0.6042569216795681,8.203889087861443,17.65255967880943,13.829372686485362,0.8632279833540776,,0.5084456502932815,,,21.71
2000-01-11,45.74527246803138,,0.690134135115518,9.291654318032569,17.482814716533255,15.739338015729915,0.8881471537089964,,0.5167279949646966,,,22.5
2000-01-12,45.74767523131295,,0.706066475775234,9.624334386661397,19.827910319047387,14.400050527449219,0.8345680316014173,,0.5133043252426478,,,22.84
2000-01-13,59.37203683853167,,0.644883135701116,9.880318219924558,18.3635449079167,15.999144624508,0.8555361807767144,,0.5081442630384085,,,21.71
2000-01-14,63.10367272568718,,0.7037974943217951,11.065991926341988,18.991027092778648,15.222133896306874,0.8764039454433062,,0.49496272884677234,,,19.66
2000-01-17,57.73763522296858,,-0.5861778195238324,10.762524634035351,18.808976228244113,15.175734868609988,0.8618660859793953,,0.4964733814016228,,,19.66
2000-01-18,51.95440479478189,,0.7514571367690914,11.44536204720817,19.062616602029127,19.84129772951295,0.8774243103217026,,0.49866704386069965,,,21.5
2000-01-19,55.656606582973325,,0.7016436127065661,11.896221743666441,20.557062390844692,18.408228561934152,0.8881108516744717,,0.49855821116877574,,,21.72
2000-01-20,50.28798654386973,,0.7637237528136201,11.76671073690688,19.120148580749955,16.502436068674015,0.9670860152421813,,0.5023530271274891,,,21.75
2000-01-21,50.35055315735339,,0.7490824711498051,10.142839767662869,19.128004104149184,16.96122050834195,0.947564964004532,,0.49523137378803356,,,20.82
2000-01-24,30.036985900849352,,0.5544869941978178,9.908146233620688,17.418183930665403,15.067296955611372,0.9708181675338113,,0.4933639673389398,,,24.07
2000-01-25,42.45834605393589,,0.5564337300733148,10.43603742479392,16.35333590291895,14.137559777695426,0.9797460961963672,,0.487702647488354,,,23.02
2000-01-26,40.229557812008935,,0.5399362320668717,9.935799559606595,16.683573086611258,14.803650595420002,0.9296913267488628,,0.48972144588488703,,,23.03
2000-01-27,39.51621226308134,,0.5230964056913068,9.457142326905371,17.17229814208008,15.653960575964494,1.064635716146409,,0.4764971600412497,,,23.54
2000-01-28,21.69249551022793,,0.44640825085417535,9.448252879557863,16.24828236110311,11.390824066255531,0.9425474402393085,,0.4647408781795481,,,26.14
2000-01-31,45.70088133526948,,0.36722224224755184,9.91482184283786,17.95829620059791,13.420135886169126,0.937617050806434,,0.4630152784064587,,,24.95
2000-02-01,51.73689818459097,,0.37271806874816166,10.441843278332978,17.069328117099435,13.13498465368668,0.8923204806713281,,0.46507595669210017,,,23.45
2000-02-02,47.90544229813726,,0.4114163227854889,9.65092790874776,15.108757647943937,16.086351536723182,0.8908551680278683,,0.4715136966331572,,,23.12
2000-02-03,56.38331856677572,,0.3331190136624757,10.187383162881604,15.976751413167118,17.54604690412992,0.9494401838029467,,0.48467507027166407,,,22.01
2000-02-04,51.228720774468506,,0.3448539934490596,10.90349711164876,16.24240201672732,39.567495735272445,0.9959408324379119,,0.47759781444678606,,,21.54
2000-02-07,51.657049804282586,,0.4108773685896791,10.36279938745266,16.2406849135506,20.300205384805544,0.9199540829421259,,0.4763408850194134,,,22.79
2000-02-08,59.20645024448901,,0.3878119723626588,9.912991081376262,15.598666436114815,18.394352921452594,0.9787428901627933,,0.4807969877322175,,,21.25
2000-02-09,39.68309392882435,,0.3901752546691121,10.705499340916873,16.007474384871895,25.982664262462915,1.0532148763438007,,0.48942812954242887,,,22.9
2000-02-10,47.94132601545158,,0.49173934197761204,11.240003836765638,18.80428380250954,32.846428731248864,1.0280196898802416,,0.47986400603827767,,,23.07
2000-02-11,33.16242243893257,,0.4510222399909531,11.07772429765504,17.737818684875897,22.14992550905036,0.9476591672141331,,0.48259748312703854,,,24.42
2000-02-14,40.620266154152766,,0.3604354562123323,11.796830758139798,17.52943409591653,19.96610639357824,0.9037818095555552,,0.4734924867325984,,,24.38
2000-02-15,47.648357042055224,,0.30044346354038703,11.405557309280729,15.77488426285492,13.873615264196895,0.9095560374407254,,0.4777481098778648,,,22.92
2000-02-16,40.565883631177826,,0.33301651774264407,11.32053262144579,16.236857471599407,17.624319434317155,0.9525417199595634,,0.48278110640029864,,,23.51
2000-02-17,44.05467772386926,,0.3468635757694003,10.668760401047953,17.13137135738209,16.808301331919278,0.917551165916905,,0.4840577071850918,,,23.17
2000-02-18,22.900914421294218,,0.2487143825044768,10.766722647148057,16.591725292136523,21.238087805816352,0.9390057974523326,,0.48002715167174936,,,26.0
2000-02-21,32.25222625259189,,-0.47740840959682485,10.754581085957398,16.647422532998284,19.703008752917775,0.927633686267671,,0.48422820224981755,,,26.0
2000-02-22,37.05336942983027,7.91341971298193,0.15829493222976407,10.846333353204505,16.213234045337092,19.696778234144595,0.9550992746092344,,0.5001815758557014,,,25.86
2000-02-23,45.93709546290613,13.347019708826398,0.2172700882619272,10.577333510917923,17.478816280716376,14.090187155174084,0.9148943646293334,,0.49838952003108544,,,23.89
2000-02-24,41.48363815659023,13.153552455127901,0.13723721838722905,11.167978171760362,16.747902621401316,14.918090283616545,0.8419420771894636,,0.4861452748643407,,,24.38
2000-02-25,32.31067178138976,9.01681119518278,0.16408289637449644,11.44040798146677,14.888972032705006,9.89007062557643,0.7693021927518666,,0.4698325549954825,,,25.2
2000-02-28,42.70253858642023,9.366880451522876,0.1660004481475659,11.101491154634282,11.946310832969798,14.200680800664802,0.8118369506970897,,0.4678232580757549,,,24.68
2000-02-29,54.638712696301816,12.037500427843785,0.2385998588023387,11.372209861313992,13.532167732860005,14.60091945936454,0.8334565825661161,,0.4624576970023117,,,23.37
2000-03-01,56.666687219132115,11.580483076017652,0.22279251271267436,12.6272942847376,14.245460585225523,14.049105875365738,0.8488184026420802,,0.47241777185185735,,,21.64
2000-03-02,51.31835069946148,8.242229298751136,0.23275930307887496,12.267205435594622,13.779884301776157,11.090725560848181,0.8011196026714928,,0.4653401386912785,,,21.06
2000-03-03,66.9272089082068,14.861744336218058,0.19209350293985863,11.964941196457746,14.561867435461746,13.589485653177066,0.8966007109701795,,0.45930980521847853,,,19.21
2000-03-06,50.805116689526116,13.173303452841854,0.16720294350705364,12.57814026423952,14.765031443869558,13.04539245832946,0.8339682399305332,,0.46060097959366497,,,21.5
2000-03-07,32.47734624448747,10.317767994203779,0.16355869278380947,14.35808981216367,13.817202935012713,18.03606615636476,0.8590558320594505,,0.46117474639012596,,,24.31
2000-03-08,44.93231605310377,11.504695887814036,0.1584592177907415,11.059612396292877,13.527720978188352,13.118863821152432,0.8745567445489035,,0.4643790129087775,,,23.82
2000-03-09,63.315502216933396,14.650483649491411,0.14298881812420877,11.766853728564369,14.781918106361148,16.58539961439475,0.8823548380201465,,0.4705081483527973,,,22.21
2000-03-10,52.34539254797343,12.204291474678701,0.13857947970649132,11.821994497877961,13.976791262034281,13.142993860272409,0.8399779971279457,,0.4670193530923416,,,21.24
2000-03-13,41.833349008629405,8.74059798878037,0.09344109128933961,12.051801521619105,13.999461906998715,15.73386520803498,0.8596514125661682,,0.46786841660008344,,,22.85
2000-03-14,29.649304055597558,5.579533997411122,0.07287468562733629,11.649759174445451,15.470905571076361,13.556990654491914,0.886100299296743,,0.47247207079927367,,,24.41
2000-03-15,48.679018017752576,2.9837913202461817,0.08190976237779642,10.689873148550591,16.023055943073896,14.24460699578739,0.9065049479666651,,0.4705400342497713,,,22.34
2000-03-16,82.49990815115974,11.306968699054064,0.0375557594929351,11.209859217460288,16.666567039101363,11.927645838300721,0.8693793696612936,,0.4734143654680391,,,20.77
2000-03-17,69.89344171885648,11.533903475114178,-0.032132595708975496,11.01543705967755,15.853974121598947,11.2474991130296,0.8794597307583246,,0.4757903458443397,,,22.37
2000-03-20,53.780194911509795,7.1601139046657805,-0.09633224754704352,9.560295098570688,15.191094879771743,14.07189124976183,0.8148608841471182,,0.47626366477915566,,,22.96
2000-03-21,73.84495566746453,12.19047223125257,-0.08779130000184196,8.38655053947074,16.414148551858506,17.78819234079279,0.9166784681240172,,0.4648491701101326,,,21.7
2000-03-22,72.89891747338511,12.808118543313418,-0.07582634244686866,8.191867100046922,16.083741525986245,14.043220808700136,0.9070660172851589,,0.4654643582046588,,,21.49
2000-03-23,80.16546828048044,13.357203487430573,-0.10739470614567118,8.292462914779886,16.223028344749984,11.717361338941945,0.911930741373852,,0.4765484756275521,,,22.26
2000-03-24,71.66024652825757,13.50466991672707,0.014082773989198123,9.164762047233339,15.484812727343702,12.829535184581873,0.8772597839152189,,0.48229065589566805,,,23.31
2000-03-27,66.02641443063303,12.433622017645577,0.0485782559866306,8.91668433273019,14.644236328076252,8.780892646049335,0.8676671866898452,,0.47078696648302104,,,24.53
2000-03-28,54.33231516445584,8.79715776157892,0.0041217188182754985,8.2795489025467,15.19960737531336,10.116743084580387,0.8580089311781263,,0.46483223941012874,,,24.86
2000-03-29,53.38355048640201,4.979061905281553,0.008386610349957002,7.8005702142053295,15.475050207126195,7.709756615954158,0.7440284859292293,,0.45671651182460177,,,24.1
2000-03-30,44.33853273315728,4.402774824252335,-0.09887945028478556,8.241624331968323,16.143540813452642,10.075961314150966,0.7768636491836057,,0.4680418359032086,,,25.47
2000-03-31,59.430856117537274,8.412447048931673,-0.11325898689120047,8.501020596894467,15.7243538098915,13.083911760111343,0.8499938122055545,,0.4620265271790618,,,24.11
2000-04-03,52.3412709334752,1.4364471279340059,-0.1215965684900142,8.050156317259978,15.47370061446752,11.711020637241308,0.8629749943836947,,0.46251271161785856,,,24.03
2000-04-04,45.93965968743219,3.3426238635530416,-0.17184385520970774,7.179158978473769,14.573095468999853,18.419982702820295,0.9680137878306216,,0.4672484757537838,,,27.12
2000-04-05,48.01933992533455,2.809799727822908,-0.18795818718070456,7.785931693534786,14.615422760364519,12.895104499846266,0.9547289211730815,,0.470055341678823,,,28.41
2000-04-06,58.826062955007885,6.544922626014368,-0.16586927566333487,7.694509416296893,12.00687383952538,12.486820937433126,0.9008650908061233,,0.46575763931567427,,,27.15
2000-04-07,64.97022198556212,10.188771623550409,-0.2489926443266769,7.118742318540657,13.240032870945662,12.977426685170725,0.873991646504019,,0.4630684007557261,,,24.39
2000-04-10,48.14803400716673,1.9283360978917348,-0.24234469345289408,6.091655643240743,14.119360092294162,14.807137103455092,0.925972098780944,,0.47102162358202776,,,25.99
2000-04-11,47.26765397963162,1.993950385394338,-0.12135266612697285,6.671727517875624,14.53863508683574,14.010875717849427,0.9217753486374666,,0.4671213775350289,,,27.25
2000-04-12,31.228896920804935,-1.7189495171602251,-0.04660252488724738,8.039305367460152,14.219599578910719,13.992871950937557,0.8972902256546087,,0.467206883284916,,,28.98
2000-04-13,26.518291083909805,-3.121830649350758,-0.06559691566024156,7.873831784619847,13.532038717904364,13.888561130618543,0.9349717142917916,,0.4608047867191338,,,29.4
2000-04-14,-12.42668463160472,-7.806568994763895,-0.15673185617742258,8.044217495786006,12.10101032882981,15.443783584731685,0.8865724337932898,,0.4714280517633046,,,33.49
2000-04-17,34.18797507633938,5.921702418322956,0.004201047390407651,8.333261924850701,11.598371882908332,14.298180901420103,0.888282363610646,,0.46139410836995237,,,28.95
2000-04-18,55.001310449919586,5.843521385999801,0.04172723982252766,8.493962766569144,14.15800620923616,13.264120704820256,0.8962779494854011,,0.45483203371343767,,,26.12
2000-04-19,39.61655580380363,1.8075240828876753,-0.02811407751678418,9.676901714825423,14.337176899662646,13.250611801370379,0.8862654078053199,,0.45089116900232895,,,27.02
2000-04-20,42.702716166511266,0.8906442709323338,-0.005104063484445128,7.9728796053035955,13.896539419595113,12.807379848500378,0.7590083772336074,,0.4492384088208096,,,25.85
2000-04-21,42.15202477574594,2.0612540690132795,-0.20654105745814647,8.123448478004041,13.935684675864415,13.300343668747232,0.7926445330288329,,0.4513091979082439,,,25.85
2000-04-24,38.51463493575977,0.010176204568918098,0.017180547508780637,8.32744435213093,13.958681845586238,13.180498558536376,0.7705431224046848,,0.45134173016901297,,,27.37
2000-04-25,67.28545511091193,7.118466775355351,0.15387895502386775,7.612477031218186,16.33115111909363,12.125350129463412,0.8569040664675297,,0.43464400729080904,,,25.24
2000-04-26,47.00590629936113,2.033602615725972,0.1723109388396034,7.05630046478863,15.13958943516132,10.226533725786037,0.7829717489451172,,0.43947533073356715,,,26.97
2000-04-27,52.52984166952977,6.899922203333701,0.24826009935231405,7.995746302252614,15.602844141592646,14.538700818115649,0.8085560731399273,,0.42673668001957854,,,26.19
2000-04-28,48.26328463978751,8.957827967629822,0.15995131194549764,8.267040422366634,15.636986174101436,10.002084087586988,0.8328111559223342,,0.4307840808269451,,,26.2
2000-05-01,56.93565292842157,7.976492749028056,0.03871451847359912,8.342716267452621,16.01092083017092,11.679926932791883,0.8814094496981193,,0.4356639800152348,,,25.88
2000-05-02,38.01032959299912,1.5354450997850146,0.16037309317304765,9.325426196308419,18.073243521422143,14.295665096550886,0.874967462897926,,0.43025848782982057,,,28.5
2000-05-03,27.584169570752284,2.56681001998944,0.2411044740306211,8.997802689548303,17.242195689238425,15.65429835046928,0.8603991174984519,,0.41611602497376854,,,31.63
2000-05-04,34.743774005458334,3.6472024851194083,0.29649286256791924,9.172947872784112,17.474993049270715,16.711835318180736,0.9460647442786092,,0.4130497494258936,,,30.77
2000-05-05,49.36031299416584,6.018344719694029,0.2609453095100498,9.406559785426316,19.020912005825704,14.400551222042465,0.8198974917865105,,0.4223471041100319,,,27.53
2000-05-08,39.48799247472704,1.6842193821711957,0.09495194273070451,10.111118121659707,17.991566489585676,12.020482695882137,0.8533485556588295,,0.42347495238401744,,,28.2
2000-05-09,33.61716107002105,1.228835618335363,0.11943465678845336,10.48334896296404,17.129062661670467,13.688938500727662,0.8700501305645024,,0.43378453508862025,,,28.93
2000-05-10,18.901757451510935,-3.807430230578532,0.06298070259121312,9.745593732459726,16.95891171453965,14.181772505266617,0.8777492549750784,,0.4326253078179179,,,29.87
2000-05-11,44.357882167786286,4.133332667016744,0.03195372890974259,10.747453279291099,17.110741367483428,11.809965346829086,0.83990663400717,,0.4275442418874643,,,27.76
2000-05-12,46.10430734915795,3.199393081734383,0.12092937335920427,11.05374001553202,18.440230205553302,13.179897458128579,0.8477420337603987,,0.4463714971373622,,,26.05
2000-05-15,59.74374294605099,6.829152740060264,-0.03394779663366972,11.164999005797599,17.601332429940406,12.773584315991304,0.8456186022789711,,0.4365363477329134,,,24.86
2000-05-16,60.87959842485856,7.7815400136007895,-0.00699725573729075,10.817103785101937,18.58540958911024,12.897380734779034,0.938584608692043,,0.4260722661516729,,,24.34
2000-05-17,44.43644896328263,4.442500495316805,0.19944654741892215,10.341137955529039,17.558250594317364,10.723253371781398,0.8127953223527941,,0.4229892099601712,,,23.98
2000-05-18,39.65239037636745,1.6223317844542162,0.38986452471916055,11.360504595581075,17.865735286940748,11.818208614394157,0.8518793139229378,,0.4228212556872011,,,23.96
2000-05-19,25.375667708268658,-1.0389762802260152,0.33743258764298784,10.7263673349816,17.545400150624953,13.141387678929007,0.8528328704339956,,0.42655662412739476,,,25.44
2000-05-22,29.969724594280606,1.0597894247581583,0.13479886508547517,9.423244623318483,16.365625426967373,14.565619345266366,0.8292030173601246,,0.43246987752422733,,,26.0
2000-05-23,18.76818941724213,-5.034343080345411,0.15917734507909806,9.772028367716654,16.846972387877575,12.39070958579095,0.8665544569958574,,0.43627592120350045,,,25.87
2000-05-24,39.83660956989445,3.041380532483558,0.27189976252959297,10.94675948384329,17.348482013383954,12.028449575853733,0.8423046872596714,,0.4332732167971249,,,24.32
2000-05-25,27.48111056497184,0.32834398362412676,0.24974693632232056,11.340919209492375,16.7271022528976,9.474799564599099,0.7716203199285891,,0.44063114033757644,,,24.58
2000-05-26,31.22958441300096,1.148783503383504,0.20550439679691515,10.652379475632017,16.743571076272694,12.564396145185103,0.8072161016521078,,0.4595211065796039,,,24.47
2000-05-29,33.088950462788794,1.4933924737039794,-0.29267056444493345,10.645488319265592,16.762905972557157,12.39283802954118,0.8167793216899909,,0.4531560151469225,,,24.47
2000-05-30,60.34035929325547,9.547284373069923,0.27717193902348514,10.965871801422203,14.862520891227666,12.593312229181667,0.824244470711926,,0.4562034013468016,,,23.62
2000-05-31,48.221300689828674,3.861383222951307,0.39187013459475356,9.536840747541582,15.611553824738934,12.049036461795964,0.810384980405592,,0.4634382223807097,,,23.65
2000-06-01,63.68383344033652,8.377001367759098,0.16292052700401902,10.842584302547925,15.403012140153049,13.19416532283111,0.7906988279256775,,0.4554866778179499,,,22.36
2000-06-02,74.03603992193459,12.688846501085372,-0.006524394111927721,10.914815977113616,13.688585049732866,21.877562111909597,0.8398201260409738,,0.47067890002134727,,,21.48
2000-06-05,57.579191592277795,9.599545603318475,-0.12275657658544999,10.173179180760531,15.102453163377438,21.873782532464748,0.9243190663739971,,0.4706937595093584,,,22.71
2000-06-06,50.050093173797926,5.816864107531467,-0.0858023822239399,10.281239436678163,15.351151703493722,22.600437299229718,0.951204310097312,,0.47667995930074536,,,23.05
2000-06-07,58.8820522566651,8.785790134189675,-0.013453596489119847,10.479548104828533,14.340890274020488,18.15043172773326,0.9255267097452271,,0.48283085250897523,,,22.48
2000-06-08,49.9242425447867,7.1981773240294435,-0.002227060914839734,10.267829175961788,14.902742995817794,14.731090354824548,0.9076996513039305,,0.47518456100611467,,,22.77
2000-06-09,50.27741687055911,7.473589027117433,-0.010298586094274214,10.69231897071495,14.99569491216853,15.376752408684114,0.8751885180645862,,0.4725767668295896,,,22.14
2000-06-12,41.94341611247188,4.044257500677955,-0.056615619320786674,12.152971058723805,14.681356572903434,18.541979391698746,0.8601562102374355,,0.4727101778737455,,,22.32
2000-06-13,57.64930596003756,8.639065447097066,0.022274311899458908,12.670956575199005,15.500297028815623,16.247873469872147,0.8559565948696968,,0.4783255741719188,,,21.67
2000-06-14,52.16281577280671,5.180768653372525,0.028997789576425338,12.683512939084874,16.144202522948117,22.40008549024877,0.9203919331631992,,0.47587301978492014,,,21.48
2000-06-15,55.68614168886789,7.374035558427743,-0.0020558424535633926,12.585829110180901,16.844603108477337,17.54259414706764,0.9122925009263478,,0.4724290285472007,,,20.68
2000-06-16,46.442719142814674,7.215349475148943,-0.04815825861768123,11.824870546403448,17.15766283238982,16.68176240149766,0.8965424791346419,,0.48282819862505877,,,20.5
2000-06-19,60.97435234270041,10.538019326781455,-0.03988053359449888,11.190587249637998,17.294296260765627,13.752099498216339,0.8610539998302333,,0.4734580849122107,,,20.63
2000-06-20,52.60066861127982,8.324337067852742,0.044592154186323285,12.624363901583937,15.572429588201327,15.157892047683267,0.8587747510820902,,0.4718611559105936,,,20.88
2000-06-21,53.30100680719764,9.151546423094652,0.09824738292154005,10.719301479159931,16.96510988388216,15.489607114910882,0.8136593312471668,,0.4614657607200483,,,20.61
2000-06-22,38.2283902450311,4.687084527945166,0.0694595875454921,11.718880314229114,16.046214511028563,14.830077305254822,0.8332756935271277,,0.4538749616892674,,,22.0
2000-06-23,36.83824335767833,2.171189038597068,0.11830182207777883,11.683589168154246,15.429866789652664,12.762189729128002,0.8279708428396689,,0.4556283163252085,,,22.34
2000-06-26,47.53888877170308,6.528841496039052,0.07145688258285807,11.008353964635866,16.858394154253904,14.827142043560649,0.8485822607357684,,0.457273464489673,,,22.45
2000-06-27,41.926590960056906,4.818973405791464,0.05316797825102628,11.504853601842312,16.07008806179311,16.752504088160684,0.8329789233894153,,0.46660816969377455,,,21.8
2000-06-28,48.96216529711947,6.376997852894355,0.08583325774219479,11.282735985761727,16.21975679037399,22.806802775509706,0.8625639374080553,,0.46018699803675006,,,20.29
2000-06-29,40.161225674088236,3.6422809413619475,-0.02660378303200049,12.097032089865289,15.14782949577814,17.696440193771544,0.8786367638274448,,0.4724905898406347,,,19.7
2000-06-30,47.55418892767025,6.397455802108288,-0.054225550364940575,11.722472151138891,16.136118934419265,18.35341039308122,0.9029594408446501,,0.471998632351482,,,19.54
2000-07-03,54.45433003274099,7.670557852209097,-0.19399464043614606,11.685310504648909,16.040154724517603,17.71260707428334,0.8635553801647492,,0.46925984855691344,,,19.83
2000-07-04,50.67482402629277,6.775444964398495,-0.17041187820806206,11.648516950631606,16.01745750587356,17.402220527774624,0.8573293524163773,,0.4703515581940053,,,19.83
2000-07-05,36.73850222028104,2.8236705541543667,-0.15859523054395114,9.786111598599861,15.80646927463852,10.988967131925635,0.8505055326287418,,0.4713939647880011,,,21.16
2000-07-06,48.35852194143638,6.742729755683488,-0.12064814282384216,9.388213296898131,14.846924119657261,12.917027579987966,0.8691795527872883,,0.46938690510369235,,,20.94
2000-07-07,58.464128174931794,7.969044666385182,-0.178198185378295,9.89646624965543,15.349129702293977,13.869590611403671,0.847047030793548,,0.4671558139141293,,,19.22
2000-07-10,52.095083718920534,5.530892805489741,-0.1976909067121598,9.359419613779625,16.135803904636813,14.545050067491985,0.8616703028141257,,0.47429378219529483,,,20.33
2000-07-11,52.70863269597451,6.3881624991765475,-0.16780248035943762,9.511368120317096,16.438994570746715,13.01607895167753,0.8309829448684358,,0.47110792333998214,,,20.11
2000-07-12,59.501455291048565,8.429066131612885,-0.2037922652804591,10.200711605996766,16.887062758319818,11.927743612970774,0.84869254912542,,0.460825183307669,,,20.03
2000-07-13,59.086919383449235,8.611469953420896,-0.285042175230328,11.291057065198721,16.630436995692786,12.548337854578008,0.8543075129998605,,0.4566281692970084,,,20.03
2000-07-14,62.96984512909386,9.856523745281503,-0.16860990384545918,11.014580439713388,16.500447897459523,14.159822624123859,0.8840785787759085,,0.4588881183527332,,,19.32
2000-07-17,60.10339784154161,9.70697320790803,-0.08138543479030218,10.373154776545798,18.209019634393982,16.294399905453027,0.8869993808468934,,0.4573687123999137,,,19.45
2000-07-18,46.39430834003388,6.493166631301816,-0.11068720283527389,11.535377822382985,17.804479906418216,14.218322355508192,0.8871740258663275,,0.4460505490310665,,,19.75
2000-07-19,42.53701095294022,4.8115563670703025,-0.13086582703392413,10.835099767782026,17.705177894325036,10.995398294463573,0.8388217704826125,,0.4473475260492439,,,19.65
2000-07-20,55.98615344232052,8.931547734753515,-0.2781081888327047,10.354943034068368,17.70994378145915,13.417902396309424,0.8583660612923906,,0.4566441688030452,,,18.94
2000-07-21,43.097675413597244,4.4032885682233385,-0.20829994445923394,8.054003346455783,19.527876977459236,13.71690577757252,0.8040011462913035,,0.4601424915105791,,,18.94
2000-07-24,37.42342781343224,3.5831238037859183,-0.2547647681379764,7.935622520647806,19.073247158753095,12.47118078345334,0.8335309177835465,,0.4566046594224406,,,19.92
2000-07-25,44.71752029067272,5.458717304539226,-0.23490616781191817,8.13060194038274,19.004513942436656,13.139029841516864,0.8205375131554199,,0.46166048498285933,,,19.39
2000-07-26,34.89483518767773,5.345913659231029,-0.21007387728811916,8.143366103080165,17.888197295314626,13.769450865707439,0.8463733642758904,,0.46563851910653303,,,19.67
2000-07-27,34.74157557134609,1.7306329314854811,-0.2683438432883654,8.475645105216524,19.011979185860874,12.629802243798533,0.8594323906845751,,0.4540294504707304,,,19.6
2000-07-28,21.174128355832416,-1.5498543868424322,-0.21863214559481087,8.681221198958962,18.832941807511183,12.275997084873385,0.8459697680162661,,0.44623564921853526,,,20.84
2000-07-31,38.56664244264106,3.7178449017267226,-0.2877658616168363,7.9502119897530505,19.27226339612844,11.969587121257938,0.8876701838152616,,0.45110246773967916,,,20.74
2000-08-01,39.90873008353304,2.2869147839619206,-0.2971161211867742,8.465597294535765,18.920913169819404,12.703287804727164,0.8734265683074597,,0.4394968063204254,,,20.55
2000-08-02,39.93503961240261,1.4232984774781394,-0.30867594280787525,8.953418018579457,18.455912408622968,12.51304898832157,0.8665207140916703,,0.4398765587383202,,,20.0
2000-08-03,48.904774550792006,6.168961073713922,-0.31064027049864745,9.303529444590803,18.346468334999408,9.742779975200794,0.8415807991235152,,0.4332705310393315,,,19.99
2000-08-04,51.640335784407846,4.606298391015273,-0.3439078098706419,10.530000674402826,18.72459471121209,10.499418888115077,0.8125604792167127,,0.4368276024228792,,,18.62
2000-08-07,56.790537099159764,6.661726958014534,-0.32411057192831827,9.234867151927665,18.38959668687315,11.8575543359684,0.8334426529563831,,0.43621698648313345,,,19.03
2000-08-08,52.63926101295481,7.585822898768495,-0.3390329453240534,9.521363866386967,17.410589969681773,11.719457855062945,0.805448808381172,,0.4319444236354418,,,18.79
2000-08-09,46.416823250481926,4.009632513214864,-0.44219664519246765,10.729299182760334,18.796240200381366,10.84376874036779,0.7997825549728356,,0.43131895535948456,,,19.18
2000-08-10,40.089873095156406,2.9499185594296113,-0.47405749056760843,11.499304346309057,17.65360674261405,11.973655711108604,0.8127784704016399,,0.43980971039976274,,,19.19
2000-08-11,51.05145511639392,5.1207513278669206,-0.4681225352341395,10.916652484998696,17.272103364592112,15.185957202217896,0.8407397427435599,,0.4339095819201248,,,18.55
2000-08-14,58.65398542778086,6.775493622342717,-0.4470174950091393,11.762534381617607,18.15871143578286,13.23460494851688,0.791945658184275,,0.43760073219247464,,,17.88
2000-08-15,49.91592294163658,5.907402494762287,-0.4201443560885317,11.274062813530495,18.370516788930004,13.48698919149975,0.7928312712981165,,0.445641000944127,,,17.98
2000-08-16,49.839945181459505,6.6145337429835624,-0.3865210146380885,11.336153745771552,17.833656886764764,16.087589864802794,0.7898233435578677,,0.4476774493329519,,,18.02
2000-08-17,57.585625699155834,7.902613624269068,-0.4059210491524586,11.393776864816068,18.11158046178377,15.254121969693905,0.8061852278401571,,0.4473960386003615,,,17.48
2000-08-18,50.82655675191971,6.422307476423993,-0.4310972733301202,11.361161619220567,17.639661256339956,13.842642845604697,0.7823650908011506,,0.4374715524256413,,,17.05
2000-08-21,53.95676680639658,6.563602762698873,-0.443691378517728,11.77541355859929,16.595031953186613,12.33735041410626,0.8053901397417929,,0.43372697708770175,,,17.35
2000-08-22,52.8197326205463,6.327756722147361,-0.4262728881431564,10.394358914989663,17.21296268428459,11.494880997191624,0.7856099604860142,,0.4293627875647027,,,17.47
2000-08-23,57.07727340598109,7.76483931466729,-0.4822436292954987,11.33204570515674,17.12229979302678,10.00752077467567,0.7420202076725304,,0.4357349221662235,,,17.38
2000-08-24,57.11538195392004,8.488437579555558,-0.4712210220961176,10.838285699256009,17.712111767388638,13.180149729844333,0.8178088647221237,,0.43624798571603307,,,17.04
